"stcounty_fips","state_name","county_name","acs_year","med_age","total_pop","med_grossRent","med_hhic","perc_white","perc_black","perc_hispanic","perc_other","edu_percentPop","election_year","DEM","REP","total_votes"
46085,"South Dakota","Lyman County",2020,36.1,3831,533,0.1393,0.570608196,0.001305142,0.024797703,0.411380841,0.189506656,2020,525,1042,1567
46087,"South Dakota","McCook County",2020,39.4,5543,596,0.2206,0.959047447,0.008118347,0.039870106,0.003608154,0.241746347,2020,769,2068,2837
46089,"South Dakota","McPherson County",2020,50.1,2316,493,0.0996,0.963298791,0.016839378,0.018566494,0.01208981,0.239637306,2020,222,1075,1297
46091,"South Dakota","Marshall County",2020,43.1,4881,642,0.1898,0.850030731,0.00102438,0.08092604,0.073345626,0.313460356,2020,858,1287,2145
46093,"South Dakota","Meade County",2020,36.2,28149,952,1.1142,0.903016093,0.01769157,0.043802622,0.034388433,0.267256386,2020,3285,9875,13160
46095,"South Dakota","Mellette County",2020,34.4,2065,536,0.0675,0.386440678,0.001937046,0.003389831,0.598547215,0.141404358,2020,298,449,747
46097,"South Dakota","Miner County",2020,44.9,2213,575,0.0963,0.96068685,0.002259376,0.018978762,0.012652508,0.199277,2020,320,787,1107
46099,"South Dakota","Minnehaha County",2020,35.1,191682,814,7.8453,0.846401853,0.06128901,0.052128004,0.040457633,0.303528761,2020,40482,49249,89731
46101,"South Dakota","Moody County",2020,40.7,6508,607,0.2608,0.791333743,0.007221881,0.044714198,0.126613399,0.250921942,2020,1179,1951,3130
46102,"South Dakota","Oglala Lakota County",2020,26.5,14277,495,0.2813,0.047559011,0.000630385,0.039083841,0.945436716,0.098900329,2020,2829,297,3126
46103,"South Dakota","Pennington County",2020,38.8,112504,859,4.3947,0.820344166,0.014079499,0.053829197,0.096876556,0.288327526,2020,20606,35063,55669
46105,"South Dakota","Perkins County",2020,45.6,2996,594,0.1329,0.923564753,0,0.007343124,0.049065421,0.251335113,2020,239,1401,1640
46107,"South Dakota","Potter County",2020,48.8,2311,592,0.0997,0.921246214,0.004327131,0.01254868,0.034617049,0.237559498,2020,227,1139,1366
46109,"South Dakota","Roberts County",2020,38.3,10310,567,0.3889,0.57643065,0.004558681,0.037342386,0.380310378,0.206013579,2020,1828,2404,4232
46111,"South Dakota","Sanborn County",2020,40.6,2372,499,0.0987,0.953204047,0,0.043001686,0.014755481,0.226391231,2020,257,905,1162
46115,"South Dakota","Spink County",2020,44.2,6438,613,0.2599,0.948741845,0.001553277,0.033240137,0.01584343,0.259863312,2020,998,2104,3102
46117,"South Dakota","Stanley County",2020,47.3,3058,836,0.1443,0.916285154,0,0.048397646,0.057226946,0.282864617,2020,421,1203,1624
46119,"South Dakota","Sully County",2020,48.6,1278,NA,0.0591,0.93114241,0,0.011737089,0.025821596,0.27856025,2020,185,726,911
46121,"South Dakota","Todd County",2020,23.6,10308,458,0.2674,0.093519596,0.000388048,0.038804812,0.899107489,0.086631742,2020,1963,532,2495
46123,"South Dakota","Tripp County",2020,45.2,5448,608,0.2234,0.810572687,0,0.014867841,0.11325257,0.216042584,2020,495,2161,2656
46125,"South Dakota","Turner County",2020,41.7,8325,624,0.353,0.96036036,0.005165165,0.024384384,0.01021021,0.284204204,2020,1139,3290,4429
46127,"South Dakota","Union County",2020,40.2,15659,854,0.6864,0.929816719,0.007918769,0.034804266,0.025672137,0.29580433,2020,2725,5944,8669
46129,"South Dakota","Walworth County",2020,42.5,5431,719,0.2263,0.800036826,0.038114528,0.022831891,0.119499171,0.220401399,2020,565,1966,2531
46135,"South Dakota","Yankton County",2020,42,22746,653,0.9558,0.909566517,0.015299393,0.049898883,0.034115889,0.26246373,2020,4016,6581,10597
46137,"South Dakota","Ziebach County",2020,34,2767,591,0.0775,0.238886881,0,0.033610408,0.72425009,0.149620528,2020,481,404,885
47001,"Tennessee","Anderson County",2020,43.1,76513,788,3.0886,0.900670474,0.036006953,0.030648387,0.020610877,0.22239358,2020,11741,23184,34925
47003,"Tennessee","Bedford County",2020,38.3,48937,779,1.749,0.853117273,0.072113125,0.127470012,0.006927274,0.152583934,2020,4453,14354,18807
47005,"Tennessee","Benton County",2020,47.5,16133,644,0.677,0.976879688,0.009049774,0.024050084,0.002789314,0.140643402,2020,1529,5668,7197
47007,"Tennessee","Bledsoe County",2020,43.2,14961,675,0.4822,0.899605641,0.072922933,0.026401978,0.0059488,0.142971726,2020,971,4725,5696
47009,"Tennessee","Blount County",2020,43.9,131641,828,5.1274,0.931351175,0.026496304,0.034958713,0.009829764,0.233665803,2020,17932,47369,65301
47011,"Tennessee","Bradley County",2020,39.7,106924,796,4.073,0.888846283,0.048791665,0.064036138,0.015010662,0.220970035,2020,9851,35204,45055
47013,"Tennessee","Campbell County",2020,44.1,39818,621,1.6461,0.970566076,0.002436084,0.014666734,0.006002311,0.13915817,2020,2441,12331,14772
47015,"Tennessee","Cannon County",2020,41,14374,642,0.5579,0.958744956,0.019757896,0.023375539,0.001808821,0.151801864,2020,1261,5190,6451
47017,"Tennessee","Carroll County",2020,43,27841,637,1.0993,0.862361266,0.099852735,0.027980317,0.0045257,0.170252505,2020,2559,9205,11764
47019,"Tennessee","Carter County",2020,45.7,56452,644,2.3993,0.957202579,0.017041026,0.019751293,0.008201658,0.186246723,2020,4529,19584,24113
47021,"Tennessee","Cheatham County",2020,40.2,40539,1008,1.5317,0.933989492,0.014183872,0.033375268,0.011026419,0.192431979,2020,5514,14438,19952
47023,"Tennessee","Chester County",2020,37.5,17260,643,0.5992,0.86193511,0.096060255,0.027462341,0.005446118,0.147450753,2020,1412,5952,7364
47025,"Tennessee","Claiborne County",2020,42.7,31827,637,1.3561,0.961667766,0.008609043,0.013353442,0.010965532,0.185345776,2020,2202,10604,12806
47027,"Tennessee","Clay County",2020,47,7640,522,0.3176,0.945942408,0.032722513,0.015968586,0.004450262,0.136387435,2020,735,2733,3468
47029,"Tennessee","Cocke County",2020,45.3,35797,676,1.4171,0.94678325,0.018772523,0.025672542,0.017655111,0.123362293,2020,2533,12162,14695
47031,"Tennessee","Coffee County",2020,39.7,56024,715,2.2034,0.901185206,0.041446523,0.045891047,0.012530344,0.196255176,2020,5705,17883,23588
47033,"Tennessee","Crockett County",2020,41.1,14310,746,0.5653,0.774772886,0.130747729,0.107756813,0.00580014,0.149126485,2020,1382,4673,6055
47035,"Tennessee","Cumberland County",2020,51.8,60016,693,2.6389,0.963459744,0.010030658,0.030008664,0.008714343,0.196780858,2020,6728,25168,31896
47037,"Tennessee","Davidson County",2020,34.4,690540,1172,28.9191,0.62838648,0.269003968,0.102710922,0.038203435,0.343080777,2020,199703,100218,299921
47039,"Tennessee","Decatur County",2020,46.5,11663,572,0.4637,0.929949413,0.035239647,0.032838892,0.004544285,0.167023922,2020,904,4229,5133
47041,"Tennessee","DeKalb County",2020,42.6,20104,645,0.7782,0.922652209,0.01810585,0.08172503,0.006466375,0.177228412,2020,1750,6672,8422
47043,"Tennessee","Dickson County",2020,38.8,53289,801,1.9559,0.920527689,0.041547036,0.037193417,0.007299818,0.169115577,2020,6106,17643,23749
47045,"Tennessee","Dyer County",2020,40.1,37201,674,1.5271,0.810542727,0.124136448,0.034864654,0.013064165,0.185855219,2020,3158,11768,14926
47047,"Tennessee","Fayette County",2020,46.2,40612,777,1.604,0.687850882,0.275115729,0.028169014,0.014552349,0.223259135,2020,7027,15690,22717
47049,"Tennessee","Fentress County",2020,45.5,18405,529,0.7368,0.970062483,0.003640315,0.015810921,0.003857647,0.169084488,2020,1214,7441,8655
47051,"Tennessee","Franklin County",2020,42,41999,706,1.6497,0.904307245,0.049596419,0.034881783,0.00528584,0.190980738,2020,4864,13987,18851
47053,"Tennessee","Gibson County",2020,40,49193,671,1.9594,0.774093875,0.168824833,0.027869819,0.008903706,0.16821499,2020,5771,16259,22030
47055,"Tennessee","Giles County",2020,43.6,29403,679,1.17,0.855694997,0.103798932,0.028466483,0.002890861,0.170356766,2020,3298,9784,13082
47057,"Tennessee","Grainger County",2020,46.2,23268,628,0.9147,0.970861269,0.001933987,0.034210074,0.011861784,0.144576242,2020,1467,8565,10032
47059,"Tennessee","Greene County",2020,45,69077,618,2.7515,0.942875342,0.025116899,0.029908653,0.007325159,0.163122313,2020,5199,22259,27458
47061,"Tennessee","Grundy County",2020,43.5,13371,642,0.4944,0.882880862,0.006730985,0.01346197,0.014509012,0.142921247,2020,988,4802,5790
47063,"Tennessee","Hamblen County",2020,40.7,64479,720,2.449,0.880751873,0.039950992,0.117728253,0.0161603,0.176662169,2020,5500,18811,24311
47065,"Tennessee","Hamilton County",2020,39.7,364718,913,14.8296,0.743736257,0.187978109,0.057800821,0.023053428,0.299743912,2020,75522,92108,167630
47067,"Tennessee","Hancock County",2020,44.5,6568,472,0.2731,0.983556638,0.005633374,0.018270402,0.005785627,0.107795371,2020,362,2372,2734
47069,"Tennessee","Hardeman County",2020,40.7,25247,694,0.9245,0.547708639,0.423654296,0.018338813,0.010298253,0.115380045,2020,4180,5760,9940
47071,"Tennessee","Hardin County",2020,45.4,25665,612,1.0087,0.939294759,0.038496006,0.024702903,0.007442042,0.169062926,2020,1775,9559,11334
47073,"Tennessee","Hawkins County",2020,45.2,56735,651,2.3183,0.960659205,0.014135895,0.015810346,0.00722658,0.174424958,2020,4083,20405,24488
47075,"Tennessee","Haywood County",2020,43,17391,649,0.7148,0.454200449,0.508078891,0.043355759,0.001322523,0.11827957,2020,4012,3343,7355
47077,"Tennessee","Henderson County",2020,40.6,27956,674,1.0914,0.895585921,0.084454142,0.024824725,0.001752754,0.146873659,2020,2092,9797,11889
47079,"Tennessee","Henry County",2020,45.8,32251,666,1.319,0.879352578,0.082261015,0.025859663,0.005643236,0.158382686,2020,3548,11239,14787
47081,"Tennessee","Hickman County",2020,41.3,25017,732,0.8675,0.920733901,0.052204501,0.025702522,0.015429508,0.113482832,2020,2130,7577,9707
47083,"Tennessee","Houston County",2020,43.8,8201,664,0.2919,0.932081453,0.047677113,0.015120107,0.006706499,0.153517864,2020,871,2718,3589
47085,"Tennessee","Humphreys County",2020,41.7,18528,693,0.6869,0.923952936,0.020779361,0.02531304,0.015867876,0.14621114,2020,2017,6120,8137
47087,"Tennessee","Jackson County",2020,47.4,11767,601,0.4525,0.951134529,0.003484321,0.021585791,0.003314354,0.126965242,2020,1135,4118,5253
47089,"Tennessee","Jefferson County",2020,44.2,54162,723,2.0038,0.949632584,0.018038477,0.036390828,0.006775968,0.18261881,2020,4654,18651,23305
47091,"Tennessee","Johnson County",2020,46.1,17755,552,0.6979,0.93410307,0.031315123,0.020895522,0.010081667,0.145029569,2020,1246,6468,7714
47093,"Tennessee","Knox County",2020,37.4,466184,933,18.9536,0.847755393,0.086133372,0.044092032,0.025421293,0.318651005,2020,91422,124540,215962
47095,"Tennessee","Lake County",2020,40.3,7273,435,0.2167,0.670562354,0.278289564,0.024749072,0.00907466,0.106695999,2020,526,1492,2018
47097,"Tennessee","Lauderdale County",2020,39.1,25689,644,0.9609,0.625287088,0.338354938,0.025769785,0.008836467,0.107633618,2020,3193,5674,8867
47099,"Tennessee","Lawrence County",2020,39.4,43780,659,1.614,0.94892645,0.017291,0.023663773,0.008154408,0.141502969,2020,3195,15334,18529
47101,"Tennessee","Lewis County",2020,42,12131,608,0.4837,0.946335834,0.012942049,0.02398813,0.019701591,0.130244827,2020,1072,4474,5546
47103,"Tennessee","Lincoln County",2020,42.9,34158,704,1.3788,0.885766146,0.06844663,0.035804204,0.008285028,0.183002518,2020,2919,12281,15200
47105,"Tennessee","Loudon County",2020,47.8,53169,835,2.0967,0.918072561,0.0111155,0.090880024,0.009855367,0.258045101,2020,6948,21713,28661
47107,"Tennessee","McMinn County",2020,42.4,53392,724,2.1147,0.916242134,0.034724303,0.041953851,0.012885826,0.181768804,2020,4361,18198,22559
47109,"Tennessee","McNairy County",2020,43.6,25814,615,0.9875,0.912605563,0.058224219,0.022197257,0.00464864,0.148988921,2020,1943,9093,11036
47111,"Tennessee","Macon County",2020,38.4,24208,668,0.9143,0.945637806,0.009914078,0.051553206,0.00863351,0.110376735,2020,1307,8096,9403
47113,"Tennessee","Madison County",2020,38.5,97838,875,3.8266,0.574091866,0.371123694,0.039769824,0.011672356,0.216776713,2020,18390,23943,42333
47115,"Tennessee","Marion County",2020,43.2,28639,710,1.1438,0.930863508,0.038374245,0.018506233,0.005097943,0.145361221,2020,3177,9911,13088
47117,"Tennessee","Marshall County",2020,39.7,33708,809,1.2436,0.89085677,0.053192121,0.055535778,0.004538982,0.174468969,2020,3605,11043,14648
47119,"Tennessee","Maury County",2020,39.2,94615,944,3.5163,0.827204989,0.112011837,0.061195371,0.011731755,0.242593669,2020,14418,31464,45882
47121,"Tennessee","Meigs County",2020,45.9,12237,746,0.5079,0.950886655,0.018958895,0.02222767,0.006374111,0.126583313,2020,1008,4467,5475
47123,"Tennessee","Monroe County",2020,44.1,46413,635,1.8639,0.930881434,0.020726952,0.043974748,0.006269795,0.165083059,2020,3764,16783,20547
47125,"Tennessee","Montgomery County",2020,31,204992,972,7.4606,0.691144045,0.197793085,0.102750351,0.031650016,0.251536645,2020,32472,42187,74659
47127,"Tennessee","Moore County",2020,45.9,6396,647,0.2599,0.926516573,0.018605378,0.000156348,0.044715447,0.203877423,2020,573,2888,3461
47129,"Tennessee","Morgan County",2020,41.5,21538,690,0.7524,0.919908998,0.060404866,0.013789581,0.006964435,0.13385644,2020,1167,6930,8097
47131,"Tennessee","Obion County",2020,42.4,30343,647,1.2633,0.835283261,0.11274429,0.04663349,0.006854958,0.147612299,2020,2589,10790,13379
47133,"Tennessee","Overton County",2020,43.2,22171,556,0.8969,0.968923368,0.004375085,0.015651076,0.010509224,0.122367056,2020,2033,7918,9951
47135,"Tennessee","Perry County",2020,43.1,8020,633,0.2929,0.927306733,0.008104738,0.026433915,0.033291771,0.112094763,2020,615,2775,3390
47137,"Tennessee","Pickett County",2020,50.7,5068,523,0.2211,0.980465667,0.002170481,0.031767956,0,0.172454617,2020,525,2381,2906
47139,"Tennessee","Polk County",2020,46.3,16807,655,0.7448,0.944665913,0.008567859,0.021538645,0.003807937,0.176474088,2020,1492,6792,8284
47141,"Tennessee","Putnam County",2020,36.7,78542,735,3.1777,0.925746734,0.023999898,0.063762064,0.015915052,0.20874182,2020,9185,23759,32944
47143,"Tennessee","Rhea County",2020,40,32964,648,1.2324,0.927800024,0.017564616,0.051025361,0.006158233,0.160023055,2020,2369,11050,13419
47145,"Tennessee","Roane County",2020,47.3,53331,666,2.1596,0.936134706,0.023907296,0.019557106,0.012300538,0.205396486,2020,6043,19230,25273
47147,"Tennessee","Robertson County",2020,39,70982,929,2.6122,0.860161731,0.072539517,0.071003916,0.010199769,0.192302274,2020,8692,24536,33228
47149,"Tennessee","Rutherford County",2020,33.6,324139,1117,11.5249,0.751551032,0.15118514,0.083229726,0.037635089,0.259549144,2020,59341,81480,140821
47151,"Tennessee","Scott County",2020,39.4,22020,541,0.8625,0.977611262,0.005767484,0.009900091,0.005676658,0.104859219,2020,986,8004,8990
47153,"Tennessee","Sequatchie County",2020,44.4,14936,738,0.5539,0.96665774,0.004284949,0.035886449,0.001740761,0.153923407,2020,1298,5855,7153
47155,"Tennessee","Sevier County",2020,42.9,98007,810,3.7993,0.939912455,0.008774883,0.063373024,0.011866499,0.186558103,2020,8721,33783,42504
47157,"Tennessee","Shelby County",2020,35.7,936611,957,35.6607,0.381416618,0.538523464,0.064344749,0.029309927,0.255781749,2020,246105,129815,375920
47159,"Tennessee","Smith County",2020,40.6,19926,662,0.7688,0.923767941,0.027652314,0.028706213,0.009133795,0.165612767,2020,1802,7136,8938
47161,"Tennessee","Stewart County",2020,43.8,13553,674,0.5226,0.935955139,0.003615436,0.031948646,0.018593669,0.182173688,2020,1232,4950,6182
47163,"Tennessee","Sullivan County",2020,45.3,157707,679,6.6645,0.941112316,0.01852803,0.019891317,0.009822012,0.243546577,2020,17272,55860,73132
47165,"Tennessee","Sumner County",2020,39.6,187680,1044,6.8654,0.853884271,0.078825661,0.051273444,0.017844203,0.257145141,2020,27680,63454,91134
47167,"Tennessee","Tipton County",2020,38,61562,859,2.1624,0.769744323,0.185422826,0.028150482,0.009453884,0.17866541,2020,6837,20070,26907
47169,"Tennessee","Trousdale County",2020,33.9,10910,794,0.3398,0.829055912,0.103483043,0.009899175,0.008890926,0.129147571,2020,1012,2936,3948
47171,"Tennessee","Unicoi County",2020,47.4,17821,629,0.7683,0.956904775,0.002693452,0.053083441,0.007126424,0.185230907,2020,1615,6599,8214
47173,"Tennessee","Union County",2020,42.5,19678,707,0.7463,0.970068096,0.004624454,0.01753227,0.002439272,0.141426974,2020,1249,6803,8052
47175,"Tennessee","Van Buren County",2020,46.5,5813,507,0.2242,0.963874075,0.001720282,0.013418201,0,0.122656116,2020,544,2342,2886
47177,"Tennessee","Warren County",2020,40.1,40971,650,1.5515,0.895804349,0.026311293,0.092016304,0.013033609,0.13475385,2020,3924,11850,15774
47179,"Tennessee","Washington County",2020,40.1,128874,776,5.4603,0.902889644,0.040341729,0.036058476,0.020345454,0.272134022,2020,18638,40444,59082
47181,"Tennessee","Wayne County",2020,44,16638,516,0.5737,0.908943383,0.059502344,0.021637216,0.006190648,0.124233682,2020,820,5795,6615
47183,"Tennessee","Weakley County",2020,38.5,33377,629,1.3563,0.882583815,0.085418102,0.027444048,0.006711208,0.162596998,2020,3020,10396,13416
47185,"Tennessee","White County",2020,43.3,27087,722,1.0219,0.949200724,0.018717466,0.026248754,0.004430169,0.140399454,2020,2143,9606,11749
47187,"Tennessee","Williamson County",2020,39.3,232380,1596,8.1041,0.870664429,0.040911438,0.048635855,0.050834839,0.437326792,2020,50161,86469,136630
47189,"Tennessee","Wilson County",2020,40.2,140604,1100,5.1348,0.864690905,0.068803163,0.044721345,0.021635231,0.292125402,2020,22254,50296,72550
48001,"Texas","Anderson County",2020,39.3,57917,829,1.6555,0.712450576,0.209161386,0.178876668,0.010290588,0.13707547,2020,3955,15110,19065
48003,"Texas","Andrews County",2020,32.3,18227,1095,0.5649,0.812530861,0.022933011,0.568607012,0.004553684,0.134251385,2020,850,4943,5793
48005,"Texas","Angelina County",2020,37.6,87119,826,3.1368,0.774389054,0.151448019,0.222890529,0.014267841,0.173440926,2020,9143,25076,34219
48007,"Texas","Aransas County",2020,50,24220,826,0.9917,0.878695293,0.003261767,0.279892651,0.020355078,0.233484723,2020,2916,9239,12155
48009,"Texas","Archer County",2020,44.2,8754,659,0.3513,0.944596756,0.010966415,0.082133882,0.01633539,0.206191455,2020,446,4300,4746
48011,"Texas","Armstrong County",2020,41.7,1950,938,0.072,0.915897436,0.007179487,0.084615385,0.007692308,0.241025641,2020,75,1035,1110
48013,"Texas","Atascosa County",2020,36,50194,863,1.5798,0.847471809,0.010818026,0.647308443,0.005837351,0.125114556,2020,5876,12039,17915
48015,"Texas","Austin County",2020,40.9,29892,822,1.1569,0.755185334,0.087715777,0.272280209,0.006891476,0.200287702,2020,2951,11447,14398
48017,"Texas","Bailey County",2020,33.7,6916,543,0.2056,0.931607866,0.002891845,0.657605552,0.016772701,0.14329092,2020,409,1434,1843
48019,"Texas","Bandera County",2020,53.1,22770,884,0.8697,0.890382082,0.007465964,0.192841458,0.01541502,0.238296004,2020,2505,10057,12562
48021,"Texas","Bastrop County",2020,38,86839,1095,2.6173,0.653554279,0.078340377,0.387913265,0.013749583,0.18664425,2020,15474,20516,35990
48023,"Texas","Baylor County",2020,47.2,3560,481,0.1621,0.923595506,0.032022472,0.15252809,0.017977528,0.19241573,2020,183,1494,1677
48025,"Texas","Bee County",2020,35.3,32609,860,0.8499,0.802263179,0.072955319,0.592259806,0.011867889,0.124812168,2020,3288,6006,9294
48027,"Texas","Bell County",2020,31.3,355700,946,12.5747,0.609125668,0.241737419,0.253373629,0.039527692,0.224768063,2020,57014,67893,124907
48029,"Texas","Bexar County",2020,33.8,1978826,1048,64.4561,0.715962899,0.075964739,0.604964762,0.038133722,0.234968613,2020,448452,308618,757070
48031,"Texas","Blanco County",2020,50.5,11733,850,0.4665,0.85238217,0.000255689,0.197477201,0.026591665,0.285519475,2020,1911,5443,7354
48033,"Texas","Borden County",2020,37.2,653,525,0.0223,0.949464012,0,0.130168453,0,0.335375191,2020,16,397,413
48035,"Texas","Bosque County",2020,46.8,18428,760,0.7255,0.906392446,0.017202084,0.187703495,0.009496418,0.203114825,2020,1561,7469,9030
48037,"Texas","Bowie County",2020,38.3,93622,776,3.4283,0.681228771,0.248638141,0.077449745,0.020529363,0.200818184,2020,10747,27116,37863
48039,"Texas","Brazoria County",2020,36,368062,1161,12.4184,0.677173954,0.143706767,0.309985818,0.073107248,0.261526591,2020,62228,90433,152661
48041,"Texas","Brazos County",2020,26.8,226370,966,8.1514,0.751676459,0.107743959,0.258612007,0.063594999,0.257366259,2020,35349,47530,82879
48043,"Texas","Brewster County",2020,43.8,9231,698,0.4292,0.88906944,0.002058282,0.451522045,0.052648684,0.329975084,2020,2258,2461,4719
48045,"Texas","Briscoe County",2020,46.9,1348,596,0.0588,0.897626113,0.011869436,0.361275964,0.004451039,0.183976261,2020,78,639,717
48047,"Texas","Brooks County",2020,34.4,7100,386,0.2475,0.805633803,0.012253521,0.917464789,0.014647887,0.121126761,2020,1470,998,2468
48049,"Texas","Brown County",2020,41.2,37805,778,1.4614,0.879566195,0.036000529,0.225261209,0.009972226,0.1878852,2020,2107,13698,15805
48051,"Texas","Burleson County",2020,43.8,18237,800,0.6931,0.788671382,0.134890607,0.208696606,0.003125514,0.193178703,2020,1788,6743,8531
48053,"Texas","Burnet County",2020,44.8,47548,939,1.7384,0.886872213,0.014238243,0.2234584,0.01007403,0.232186422,2020,5639,18767,24406
48055,"Texas","Caldwell County",2020,35.8,42817,946,1.3774,0.783684051,0.053413364,0.530630357,0.016115094,0.125137212,2020,6672,8031,14703
48057,"Texas","Calhoun County",2020,37.7,21470,825,0.8027,0.782487191,0.021145785,0.491429902,0.058965999,0.174941779,2020,2148,5641,7789
48059,"Texas","Callahan County",2020,43.9,13959,760,0.5372,0.932373379,0.008166774,0.098216205,0.004943047,0.208109463,2020,734,6012,6746
48061,"Texas","Cameron County",2020,31.7,422135,746,12.6968,0.849029339,0.005436649,0.898328734,0.008852618,0.149748303,2020,64063,49032,113095
48063,"Texas","Camp County",2020,38.1,12938,715,0.446,0.751198021,0.169655279,0.254444273,0.008270212,0.187741537,2020,1394,3626,5020
48065,"Texas","Carson County",2020,42.4,5957,844,0.2332,0.921101225,0.010911533,0.102232667,0.030048682,0.246768508,2020,297,2779,3076
48067,"Texas","Cass County",2020,44,30002,665,1.1962,0.779148057,0.17275515,0.046963536,0.007432838,0.176021599,2020,2795,11033,13828
48069,"Texas","Castro County",2020,35.7,7561,729,0.2557,0.838777939,0.010183838,0.648062426,0.013887052,0.129612485,2020,466,1602,2068
48071,"Texas","Chambers County",2020,35.2,42571,990,1.4266,0.839773555,0.076977285,0.231847972,0.00972493,0.209931644,2020,3997,17353,21350
48073,"Texas","Cherokee County",2020,37.9,52341,789,1.854,0.778586576,0.139259854,0.23436694,0.01132955,0.165816473,2020,4210,15101,19311
48075,"Texas","Childress County",2020,32.9,7219,774,0.2308,0.787920765,0.077988641,0.350464053,0.000277047,0.173985317,2020,310,1943,2253
48077,"Texas","Clay County",2020,47,10444,754,0.4159,0.938720797,0.005649177,0.065300651,0.015702796,0.229509766,2020,614,5069,5683
48079,"Texas","Cochran County",2020,36.6,2860,710,0.1026,0.807692308,0.058741259,0.591258741,0.00034965,0.105594406,2020,177,809,986
48081,"Texas","Coke County",2020,47.9,3298,629,0.1625,0.898423287,0.011218921,0.220436628,0.013644633,0.204366283,2020,178,1586,1764
48083,"Texas","Coleman County",2020,47,8281,714,0.3492,0.852795556,0.020287405,0.177031759,0.014974037,0.168578674,2020,451,3641,4092
48085,"Texas","Collin County",2020,37,1006038,1428,35.3491,0.659331954,0.097417791,0.153469352,0.162201627,0.400091249,2020,230945,252318,483263
48087,"Texas","Collingsworth County",2020,40.1,2939,568,0.1029,0.69717591,0.100374277,0.317795168,0.030962913,0.192242259,2020,155,1048,1203
48089,"Texas","Colorado County",2020,43.1,21357,727,0.7442,0.709884347,0.127499181,0.302242824,0.008896381,0.179519595,2020,2420,7472,9892
48091,"Texas","Comal County",2020,42.1,148921,1192,5.4586,0.871005432,0.021729642,0.277281243,0.014638634,0.313058602,2020,24826,62740,87566
48093,"Texas","Comanche County",2020,44.6,13597,525,0.5416,0.883871442,0.015297492,0.283003604,0.01500331,0.202985953,2020,853,5177,6030
48095,"Texas","Concho County",2020,46.1,3018,633,0.0876,0.900596421,0.020212061,0.401259112,0.011597084,0.14546057,2020,197,1058,1255
48097,"Texas","Cooke County",2020,41.2,40428,934,1.553,0.896878401,0.027579895,0.182447808,0.015904818,0.20639161,2020,3210,15596,18806
48099,"Texas","Coryell County",2020,32.2,75576,894,2.2324,0.704377051,0.129869271,0.187480152,0.036493067,0.17657722,2020,7565,15438,23003
48101,"Texas","Cottle County",2020,37.3,1624,372,0.0703,0.782019704,0.077586207,0.19273399,0.001847291,0.173029557,2020,113,540,653
48103,"Texas","Crane County",2020,33.6,4739,829,0.15,0.539565309,0.022367588,0.64971513,0.023633678,0.125342899,2020,241,1247,1488
48105,"Texas","Crockett County",2020,44.1,3393,559,0.1394,0.427939876,0.012083702,0.621868553,0,0.094017094,2020,344,1220,1564
48107,"Texas","Crosby County",2020,39,5753,620,0.2107,0.815400661,0.047453503,0.562662958,0.006083782,0.138362593,2020,527,1396,1923
48109,"Texas","Culberson County",2020,37.2,2183,594,0.0668,0.675675676,0.001374256,0.83188273,0.032982135,0.135135135,2020,438,415,853
48111,"Texas","Dallam County",2020,31.5,7272,867,0.2344,0.802530253,0.001925193,0.463971397,0.005363036,0.115511551,2020,197,1389,1586
48113,"Texas","Dallas County",2020,33.5,2622634,1159,94.5996,0.562603474,0.226139446,0.402286022,0.069573566,0.246690541,2020,598576,307076,905652
48115,"Texas","Dawson County",2020,33.6,12849,689,0.443,0.695462682,0.084753677,0.580434275,0.010117519,0.117363219,2020,808,2951,3759
48117,"Texas","Deaf Smith County",2020,31.8,18617,766,0.6053,0.810656926,0.009668582,0.735295697,0.0127303,0.094429822,2020,1264,3294,4558
48119,"Texas","Delta County",2020,41.7,5277,625,0.2066,0.853894258,0.073526625,0.082812204,0.005306045,0.205798749,2020,403,2162,2565
48121,"Texas","Denton County",2020,35.8,861690,1269,30.0585,0.713647599,0.098757094,0.193648528,0.098131579,0.351670554,2020,188695,222480,411175
48123,"Texas","DeWitt County",2020,41.7,20217,813,0.6823,0.648464164,0.088885591,0.356680022,0.01503685,0.143245783,2020,1494,6567,8061
48125,"Texas","Dickens County",2020,45.2,2182,550,0.0861,0.879926673,0.026581118,0.295142071,0.009624198,0.189275894,2020,130,853,983
48127,"Texas","Dimmit County",2020,36.5,10232,694,0.3178,0.701915559,0.000879593,0.873534011,0.017200938,0.113467553,2020,2264,1384,3648
48129,"Texas","Donley County",2020,41.6,3317,691,0.1344,0.896593307,0.062405788,0.112752487,0.006029545,0.175459753,2020,198,1438,1636
48131,"Texas","Duval County",2020,36.4,11194,685,0.3407,0.922815794,0.013668036,0.892531713,0.001072003,0.105502948,2020,2575,2443,5018
48133,"Texas","Eastland County",2020,41.5,18289,653,0.7017,0.921592214,0.023347367,0.166766909,0.009185849,0.197769151,2020,983,7237,8220
48135,"Texas","Ector County",2020,30.6,162067,1073,5.3602,0.733894007,0.047998667,0.616121727,0.019547471,0.141404481,2020,11367,32697,44064
48137,"Texas","Edwards County",2020,40.7,1944,627,0.0787,0.998971193,0.000514403,0.521090535,0,0.166152263,2020,168,893,1061
